File 			 Kernel 			 Threads 			 Time(s)
720p/southpark720.jpg		9				2				0.7822
720p/southpark720.jpg		9				4				0.7122
720p/southpark720.jpg		9				8				0.3974
720p/southpark720.jpg		9				16				0.4067
720p/southpark720.jpg		11				1				2.3021
720p/southpark720.jpg		11				2				1.1591
720p/southpark720.jpg		11				4				0.6129
720p/southpark720.jpg		11				8				0.5520
720p/southpark720.jpg		11				16				0.5758
720p/southpark720.jpg		13				1				3.2026
720p/southpark720.jpg		13				2				1.6968
720p/southpark720.jpg		13				4				1.4613
720p/southpark720.jpg		13				8				0.8034
720p/southpark720.jpg		13				16				0.7805
720p/southpark720.jpg		15				1				4.2063
720p/southpark720.jpg		15				2				2.1036
720p/southpark720.jpg		15				4				1.9315
720p/southpark720.jpg		15				8				1.0050
720p/southpark720.jpg		15				16				1.0246
720p/watchmen720.jpg		3				1				0.2178
720p/watchmen720.jpg		3				2				0.1125
720p/watchmen720.jpg		3				4				0.0931
720p/watchmen720.jpg		3				8				0.0583
720p/watchmen720.jpg		3				16				0.0618
720p/watchmen720.jpg		5				1				0.5068
720p/watchmen720.jpg		5				2				0.2541
720p/watchmen720.jpg		5				4				0.2378
720p/watchmen720.jpg		5				8				0.1260
720p/watchmen720.jpg		5				16				0.1391
720p/watchmen720.jpg		7				1				0.9303
720p/watchmen720.jpg		7				2				0.4675
720p/watchmen720.jpg		7				4				0.4377
720p/watchmen720.jpg		7				8				0.2313
720p/watchmen720.jpg		7				16				0.2455
720p/watchmen720.jpg		9				1				1.5611
720p/watchmen720.jpg		9				2				0.7817
720p/watchmen720.jpg		9				4				0.7215
720p/watchmen720.jpg		9				8				0.3775
720p/watchmen720.jpg		9				16				0.3892
720p/watchmen720.jpg		11				1				2.3121
720p/watchmen720.jpg		11				2				1.1624
720p/watchmen720.jpg		11				4				1.0603
720p/watchmen720.jpg		11				8				0.5540
720p/watchmen720.jpg		11				16				0.5784
720p/watchmen720.jpg		13				1				3.1708
720p/watchmen720.jpg		13				2				1.6271
720p/watchmen720.jpg		13				4				1.4632
720p/watchmen720.jpg		13				8				0.7636
720p/watchmen720.jpg		13				16				0.7806
720p/watchmen720.jpg		15				1				4.1977
720p/watchmen720.jpg		15				2				2.1074
720p/watchmen720.jpg		15				4				1.9340
720p/watchmen720.jpg		15				8				1.0068
720p/watchmen720.jpg		15				16				1.0456
720p/zapdos720.jpg		3				1				0.2326
720p/zapdos720.jpg		3				2				0.1277
720p/zapdos720.jpg		3				4				0.1192
720p/zapdos720.jpg		3				8				0.0737
720p/zapdos720.jpg		3				16				0.0769
720p/zapdos720.jpg		5				1				0.5254
720p/zapdos720.jpg		5				2				0.2745
720p/zapdos720.jpg		5				4				0.2523
720p/zapdos720.jpg		5				8				0.1416
720p/zapdos720.jpg		5				16				0.1611
720p/zapdos720.jpg		7				1				0.9475
720p/zapdos720.jpg		7				2				0.4816
720p/zapdos720.jpg		7				4				0.4511
720p/zapdos720.jpg		7				8				0.2450
720p/zapdos720.jpg		7				16				0.2757
720p/zapdos720.jpg		9				1				1.5980
720p/zapdos720.jpg		9				2				0.8227
720p/zapdos720.jpg		9				4				0.7363
720p/zapdos720.jpg		9				8				0.3945
720p/zapdos720.jpg		9				16				0.4162
720p/zapdos720.jpg		11				1				2.3167
720p/zapdos720.jpg		11				2				1.1780
720p/zapdos720.jpg		11				4				1.0750
720p/zapdos720.jpg		11				8				0.5689
720p/zapdos720.jpg		11				16				0.5835
720p/zapdos720.jpg		13				1				3.1807
720p/zapdos720.jpg		13				2				1.6054
720p/zapdos720.jpg		13				4				1.4756
720p/zapdos720.jpg		13				8				0.7765
720p/zapdos720.jpg		13				16				0.8006
720p/zapdos720.jpg		15				1				4.2015
720p/zapdos720.jpg		15				2				2.1111
720p/zapdos720.jpg		15				4				2.0615
720p/zapdos720.jpg		15				8				1.0214
720p/zapdos720.jpg		15				16				1.0513
