File 			 Kernel 			 Threads 			 Time(s)
4K/truedetective.jpg		15				2				19.0485
4K/truedetective.jpg		15				4				16.9356
4K/truedetective.jpg		15				8				9.3268
4K/truedetective.jpg		15				16				9.0756
4K/Ultron.jpg		3				1				2.5226
4K/Ultron.jpg		3				2				1.2384
4K/Ultron.jpg		3				4				1.0007
4K/Ultron.jpg		3				8				0.5509
4K/Ultron.jpg		3				16				0.5655
4K/Ultron.jpg		5				1				5.2799
4K/Ultron.jpg		5				2				2.8506
4K/Ultron.jpg		5				4				1.3733
4K/Ultron.jpg		5				8				1.2350
4K/Ultron.jpg		5				16				1.2478
4K/Ultron.jpg		7				1				9.4899
4K/Ultron.jpg		7				2				4.6894
4K/Ultron.jpg		7				4				3.6514
4K/Ultron.jpg		7				8				2.2362
4K/Ultron.jpg		7				16				2.2608
4K/Ultron.jpg		9				1				15.6300
4K/Ultron.jpg		9				2				7.8832
4K/Ultron.jpg		9				4				4.3800
4K/Ultron.jpg		9				8				3.8923
4K/Ultron.jpg		9				16				3.7135
4K/Ultron.jpg		11				1				23.0402
4K/Ultron.jpg		11				2				11.5596
4K/Ultron.jpg		11				4				6.0951
4K/Ultron.jpg		11				8				5.4410
4K/Ultron.jpg		11				16				5.4538
4K/Ultron.jpg		13				1				31.8511
4K/Ultron.jpg		13				2				16.0885
4K/Ultron.jpg		13				4				11.4579
4K/Ultron.jpg		13				8				7.4811
4K/Ultron.jpg		13				16				7.4647
