File 			 Kernel 			 Threads 			 Time(s)
720p/men-in-black3.jpg		11				8				0.5621
720p/men-in-black3.jpg		11				16				0.5921
720p/men-in-black3.jpg		13				1				3.5198
720p/men-in-black3.jpg		13				2				1.5914
720p/men-in-black3.jpg		13				4				1.4811
720p/men-in-black3.jpg		13				8				0.7703
720p/men-in-black3.jpg		13				16				0.8034
720p/men-in-black3.jpg		15				1				4.1674
720p/men-in-black3.jpg		15				2				2.1140
720p/men-in-black3.jpg		15				4				1.9549
720p/men-in-black3.jpg		15				8				1.0171
720p/men-in-black3.jpg		15				16				1.0253
720p/perro720.jpg		3				1				0.2206
720p/perro720.jpg		3				2				0.1098
720p/perro720.jpg		3				4				0.0610
720p/perro720.jpg		3				8				0.0630
720p/perro720.jpg		3				16				0.0605
720p/perro720.jpg		5				1				0.4975
720p/perro720.jpg		5				2				0.2568
720p/perro720.jpg		5				4				0.1656
720p/perro720.jpg		5				8				0.1280
720p/perro720.jpg		5				16				0.1423
720p/perro720.jpg		7				1				0.9262
720p/perro720.jpg		7				2				0.4678
720p/perro720.jpg		7				4				0.2490
720p/perro720.jpg		7				8				0.2580
720p/perro720.jpg		7				16				0.2644
720p/perro720.jpg		9				1				1.5734
720p/perro720.jpg		9				2				0.8047
720p/perro720.jpg		9				4				0.7455
720p/perro720.jpg		9				8				0.3838
720p/perro720.jpg		9				16				0.4287
720p/perro720.jpg		11				1				2.3239
720p/perro720.jpg		11				2				1.1590
720p/perro720.jpg		11				4				0.6171
720p/perro720.jpg		11				8				0.5669
720p/perro720.jpg		11				16				0.5796
720p/perro720.jpg		13				1				3.1847
720p/perro720.jpg		13				2				1.5997
720p/perro720.jpg		13				4				1.4773
720p/perro720.jpg		13				8				0.7702
720p/perro720.jpg		13				16				0.7971
720p/perro720.jpg		15				1				4.1650
720p/perro720.jpg		15				2				2.1055
720p/perro720.jpg		15				4				1.9534
720p/perro720.jpg		15				8				1.0197
720p/perro720.jpg		15				16				1.0385
720p/rickandmorty720.jpg		3				1				0.2113
720p/rickandmorty720.jpg		3				2				0.1083
720p/rickandmorty720.jpg		3				4				0.0591
720p/rickandmorty720.jpg		3				8				0.0566
720p/rickandmorty720.jpg		3				16				0.0582
720p/rickandmorty720.jpg		5				1				0.4951
720p/rickandmorty720.jpg		5				2				0.2494
720p/rickandmorty720.jpg		5				4				0.1340
720p/rickandmorty720.jpg		5				8				0.1263
720p/rickandmorty720.jpg		5				16				0.1342
720p/rickandmorty720.jpg		7				1				0.9226
720p/rickandmorty720.jpg		7				2				0.4636
720p/rickandmorty720.jpg		7				4				0.4389
